datum,Date,Time,M01AB,M01AE,N02BA,N02BE,N05B,N05C,R03,R06,Year,Month,Hour,Weekday Name
1/13/2014 21:00,2014-01-13,21:00,1,0,0,0,0,0,0,1,2014,1,21,Monday
1/13/2014 22:00,2014-01-13,22:00,0,0,0,0,0,0,0,0,2014,1,22,Monday
1/13/2014 23:00,2014-01-13,23:00,0,0,0,0,0,0,0,0,2014,1,23,Monday
1/14/2014 0:00,2014-01-14,00:00,0,0,0,0,0,0,0,0,2014,1,0,Tuesday
1/14/2014 1:00,2014-01-14,01:00,0,0,0,0,0,0,0,0,2014,1,1,Tuesday
1/14/2014 2:00,2014-01-14,02:00,0,0,0,0,0,0,0,0,2014,1,2,Tuesday
1/14/2014 3:00,2014-01-14,03:00,0,0,0,0,0,0,0,0,2014,1,3,Tuesday
1/14/2014 4:00,2014-01-14,04:00,0,0,0,0,0,0,0,0,2014,1,4,Tuesday
1/14/2014 5:00,2014-01-14,05:00,0,0,0,0,0,0,0,0,2014,1,5,Tuesday
1/14/2014 6:00,2014-01-14,06:00,0,0,0,0,0,0,0,0,2014,1,6,Tuesday
1/14/2014 7:00,2014-01-14,07:00,0,0,0,0,0,0,0,0,2014,1,7,Tuesday
1/14/2014 8:00,2014-01-14,08:00,0,0,0,2,0,0,0,0,2014,1,8,Tuesday
1/14/2014 9:00,2014-01-14,09:00,2,0,0,3,1,0,0,0,2014,1,9,Tuesday
1/14/2014 10:00,2014-01-14,10:00,0,0,0,3,1,0,0,0,2014,1,10,Tuesday
1/14/2014 11:00,2014-01-14,11:00,1,0,0,9,0,0,0,0,2014,1,11,Tuesday
1/14/2014 12:00,2014-01-14,12:00,0,0.66,4,0,2,0,0,0,2014,1,12,Tuesday
1/14/2014 13:00,2014-01-14,13:00,0,0.67,3,0,2,0,0,1,2014,1,13,Tuesday
1/14/2014 14:00,2014-01-14,14:00,0,0,1,5.5,0,0,0,0,2014,1,14,Tuesday
1/14/2014 15:00,2014-01-14,15:00,1,0,1,1,0,1,0,0,2014,1,15,Tuesday
1/14/2014 16:00,2014-01-14,16:00,0,0,1,2.2,0,0,0,0,2014,1,16,Tuesday
1/14/2014 17:00,2014-01-14,17:00,0,0,0,0,0,0,0,1,2014,1,17,Tuesday
1/14/2014 18:00,2014-01-14,18:00,0,0,1,1,0,0,0,0,2014,1,18,Tuesday
1/14/2014 19:00,2014-01-14,19:00,0,0,0.3,3,0,0,0,0,2014,1,19,Tuesday
1/14/2014 20:00,2014-01-14,20:00,2,0,1,3,0,0,0,0,2014,1,20,Tuesday
1/14/2014 21:00,2014-01-14,21:00,0,0,0,1,0,0,0,0,2014,1,21,Tuesday
1/14/2014 22:00,2014-01-14,22:00,0,0,0,0,0,0,0,0,2014,1,22,Tuesday
1/14/2014 23:00,2014-01-14,23:00,0,0,0,0,0,0,0,0,2014,1,23,Tuesday
1/15/2014 0:00,2014-01-15,00:00,0,0,0,0,0,0,0,0,2014,1,0,Wednesday
1/15/2014 1:00,2014-01-15,01:00,0,0,0,0,0,0,0,0,2014,1,1,Wednesday
1/15/2014 2:00,2014-01-15,02:00,0,0,0,0,0,0,0,0,2014,1,2,Wednesday
1/15/2014 3:00,2014-01-15,03:00,0,0,0,0,0,0,0,0,2014,1,3,Wednesday
1/15/2014 4:00,2014-01-15,04:00,0,0,0,0,0,0,0,0,2014,1,4,Wednesday
1/15/2014 5:00,2014-01-15,05:00,0,0,0,0,0,0,0,0,2014,1,5,Wednesday
1/15/2014 6:00,2014-01-15,06:00,0,0,0,0,0,0,0,0,2014,1,6,Wednesday
1/15/2014 7:00,2014-01-15,07:00,0,1,0,0,0,0,0,0,2014,1,7,Wednesday
1/15/2014 8:00,2014-01-15,08:00,0,0,0,0,0,0,0,1,2014,1,8,Wednesday
1/15/2014 9:00,2014-01-15,09:00,2,0,1,1,0,0,1,0,2014,1,9,Wednesday
1/15/2014 10:00,2014-01-15,10:00,0,0,0,0,2,0,0,0,2014,1,10,Wednesday
1/15/2014 11:00,2014-01-15,11:00,0,0,1,0,0,0,0,0,2014,1,11,Wednesday
1/15/2014 12:00,2014-01-15,12:00,1,0,0,5,1,0,0,0,2014,1,12,Wednesday
1/15/2014 13:00,2014-01-15,13:00,0,0,0,3,0,0,0,1,2014,1,13,Wednesday
1/15/2014 14:00,2014-01-15,14:00,0,1,0,8,1,0,0,0,2014,1,14,Wednesday
1/15/2014 15:00,2014-01-15,15:00,0,0,0,3,0,0,2,0,2014,1,15,Wednesday
1/15/2014 16:00,2014-01-15,16:00,0,0,1,1,1,2,0,0,2014,1,16,Wednesday
1/15/2014 17:00,2014-01-15,17:00,0,0,0,4,0,0,0,0,2014,1,17,Wednesday
1/15/2014 18:00,2014-01-15,18:00,0,0,1,0,5,0,0,1,2014,1,18,Wednesday
1/15/2014 19:00,2014-01-15,19:00,0,0,1,1,1,0,0,0,2014,1,19,Wednesday
1/15/2014 20:00,2014-01-15,20:00,1,0.34,0,0.7,1,0,0,0,2014,1,20,Wednesday
1/15/2014 21:00,2014-01-15,21:00,0,0,0,0,0,0,0,0,2014,1,21,Wednesday
1/15/2014 22:00,2014-01-15,22:00,0,0,0,0,0,0,0,0,2014,1,22,Wednesday
1/15/2014 23:00,2014-01-15,23:00,0,0,0,0,0,0,0,0,2014,1,23,Wednesday
1/16/2014 0:00,2014-01-16,00:00,0,0,0,0,0,0,0,0,2014,1,0,Thursday
1/16/2014 1:00,2014-01-16,01:00,0,0,0,0,0,0,0,0,2014,1,1,Thursday
1/16/2014 2:00,2014-01-16,02:00,0,0,0,0,0,0,0,0,2014,1,2,Thursday
1/16/2014 3:00,2014-01-16,03:00,0,0,0,0,0,0,0,0,2014,1,3,Thursday
1/16/2014 4:00,2014-01-16,04:00,0,0,0,0,0,0,0,0,2014,1,4,Thursday
1/16/2014 5:00,2014-01-16,05:00,0,0,0,0,0,0,0,0,2014,1,5,Thursday
1/16/2014 6:00,2014-01-16,06:00,0,0,0,0,0,0,0,0,2014,1,6,Thursday
1/16/2014 7:00,2014-01-16,07:00,0,1,0,0,0,0,0,0,2014,1,7,Thursday
1/16/2014 8:00,2014-01-16,08:00,0,0,0,1,1,0,0,0,2014,1,8,Thursday
1/16/2014 9:00,2014-01-16,09:00,0,0,0,0,0,0,0,0,2014,1,9,Thursday
1/16/2014 10:00,2014-01-16,10:00,0,0,1,0,1,0,5,0,2014,1,10,Thursday
1/16/2014 11:00,2014-01-16,11:00,2,0,0,2,0,0,0,0,2014,1,11,Thursday
1/16/2014 12:00,2014-01-16,12:00,0,0,1,1.3,5,0,0,0,2014,1,12,Thursday
1/16/2014 13:00,2014-01-16,13:00,0,0,0,1,1,0,0,0,2014,1,13,Thursday
1/16/2014 14:00,2014-01-16,14:00,1,1,0,5,0,0,0,0,2014,1,14,Thursday
1/16/2014 15:00,2014-01-16,15:00,1,0,1.3,5,2,0,0,0,2014,1,15,Thursday
1/16/2014 16:00,2014-01-16,16:00,0,0,0,1,1,1,0,0,2014,1,16,Thursday
1/16/2014 17:00,2014-01-16,17:00,0,0,0,5,5,0,0,0,2014,1,17,Thursday
1/16/2014 18:00,2014-01-16,18:00,1,0,1,4,2,0,0,0,2014,1,18,Thursday
1/16/2014 19:00,2014-01-16,19:00,1,0,0,2,1,0,0,0,2014,1,19,Thursday
1/16/2014 20:00,2014-01-16,20:00,0,0,0,1,0,0,0,0,2014,1,20,Thursday
1/16/2014 21:00,2014-01-16,21:00,0,0,0,0,0,0,0,0,2014,1,21,Thursday
1/16/2014 22:00,2014-01-16,22:00,0,0,0,0,0,0,0,0,2014,1,22,Thursday
1/16/2014 23:00,2014-01-16,23:00,0,0,0,0,0,0,0,0,2014,1,23,Thursday
1/17/2014 0:00,2014-01-17,00:00,0,0,0,0,0,0,0,0,2014,1,0,Friday
1/17/2014 1:00,2014-01-17,01:00,0,0,0,0,0,0,0,0,2014,1,1,Friday
1/17/2014 2:00,2014-01-17,02:00,0,0,0,0,0,0,0,0,2014,1,2,Friday
1/17/2014 3:00,2014-01-17,03:00,0,0,0,0,0,0,0,0,2014,1,3,Friday
1/17/2014 4:00,2014-01-17,04:00,0,0,0,0,0,0,0,0,2014,1,4,Friday
1/17/2014 5:00,2014-01-17,05:00,0,0,0,0,0,0,0,0,2014,1,5,Friday
1/17/2014 6:00,2014-01-17,06:00,0,0,0,0,0,0,0,0,2014,1,6,Friday
1/17/2014 7:00,2014-01-17,07:00,0,0,0,0,1,0,1,0,2014,1,7,Friday
1/17/2014 8:00,2014-01-17,08:00,0,0,0,0,1,0,0,0,2014,1,8,Friday
1/17/2014 9:00,2014-01-17,09:00,1,0,0,0,0,0,0,0,2014,1,9,Friday
1/17/2014 10:00,2014-01-17,10:00,1,1,0,0,5,0,0,0,2014,1,10,Friday
1/17/2014 11:00,2014-01-17,11:00,0,0,3,1,0,0,0,1,2014,1,11,Friday
1/17/2014 12:00,2014-01-17,12:00,0,1,1,1,1,0,0,0,2014,1,12,Friday
1/17/2014 13:00,2014-01-17,13:00,0,0,1,0,1,0,0,1,2014,1,13,Friday
1/17/2014 14:00,2014-01-17,14:00,0,0,1,1,2,0,0,1,2014,1,14,Friday
1/17/2014 15:00,2014-01-17,15:00,0,0,0,1,1,0,0,0,2014,1,15,Friday
1/17/2014 16:00,2014-01-17,16:00,0,0,0,1.2,2,0,0,0,2014,1,16,Friday
1/17/2014 17:00,2014-01-17,17:00,0,1,0,2,0,0,0,0,2014,1,17,Friday
1/17/2014 18:00,2014-01-17,18:00,0,0,1,1.2,1,0,0,0,2014,1,18,Friday
1/17/2014 19:00,2014-01-17,19:00,0,0.68,0,9,0,0,5,0,2014,1,19,Friday
1/17/2014 20:00,2014-01-17,20:00,0,0,0,3,0,0,0,0,2014,1,20,Friday
1/17/2014 21:00,2014-01-17,21:00,0,0,1.3,0,0,0,0,0,2014,1,21,Friday
1/17/2014 22:00,2014-01-17,22:00,0,0,0,0,0,0,0,0,2014,1,22,Friday
1/17/2014 23:00,2014-01-17,23:00,0,0,0,0,0,0,0,0,2014,1,23,Friday
1/18/2014 0:00,2014-01-18,00:00,0,0,0,0,0,0,0,0,2014,1,0,Saturday
1/18/2014 1:00,2014-01-18,01:00,0,0,0,0,0,0,0,0,2014,1,1,Saturday
1/18/2014 2:00,2014-01-18,02:00,0,0,0,0,0,0,0,0,2014,1,2,Saturday
1/18/2014 3:00,2014-01-18,03:00,0,0,0,0,0,0,0,0,2014,1,3,Saturday
1/18/2014 4:00,2014-01-18,04:00,0,0,0,0,0,0,0,0,2014,1,4,Saturday
1/18/2014 5:00,2014-01-18,05:00,0,0,0,0,0,0,0,0,2014,1,5,Saturday
1/18/2014 6:00,2014-01-18,06:00,0,0,0,0,0,0,0,0,2014,1,6,Saturday
1/18/2014 7:00,2014-01-18,07:00,0,0,1,2,0,0,0,0,2014,1,7,Saturday
1/18/2014 8:00,2014-01-18,08:00,0,1,1,3,2,0,0,0,2014,1,8,Saturday
1/18/2014 9:00,2014-01-18,09:00,0,0,0,1,1,0,0,0,2014,1,9,Saturday
1/18/2014 10:00,2014-01-18,10:00,0,1,0,0,2,1,0,0,2014,1,10,Saturday
1/18/2014 11:00,2014-01-18,11:00,0,0,0,2,2,0,0,0,2014,1,11,Saturday
1/18/2014 12:00,2014-01-18,12:00,0,0,1,1,3,0,0,0,2014,1,12,Saturday
1/18/2014 13:00,2014-01-18,13:00,1,0,1,10,2,0,0,0,2014,1,13,Saturday
1/18/2014 14:00,2014-01-18,14:00,0,1,0.4,3,0,0,0,1,2014,1,14,Saturday
1/18/2014 15:00,2014-01-18,15:00,0,0,0.2,1.2,0,1,0,0,2014,1,15,Saturday
1/18/2014 16:00,2014-01-18,16:00,0,0,0,5,0,2,0,0,2014,1,16,Saturday
1/18/2014 17:00,2014-01-18,17:00,0,0,0,1,3,0,0,0,2014,1,17,Saturday
1/18/2014 18:00,2014-01-18,18:00,0,1,1,3,0,0,0,1,2014,1,18,Saturday
1/18/2014 19:00,2014-01-18,19:00,0,0,0,3,0,0,2,0,2014,1,19,Saturday
1/18/2014 20:00,2014-01-18,20:00,0,1.33,0.2,8,0,0,5,0,2014,1,20,Saturday
1/18/2014 21:00,2014-01-18,21:00,0,0,0,0,0,0,0,0,2014,1,21,Saturday
1/18/2014 22:00,2014-01-18,22:00,0,0,0,0,0,0,0,0,2014,1,22,Saturday
1/18/2014 23:00,2014-01-18,23:00,0,0,0,0,0,0,0,0,2014,1,23,Saturday
1/19/2014 0:00,2014-01-19,00:00,0,0,0,0,0,0,0,0,2014,1,0,Sunday
1/19/2014 1:00,2014-01-19,01:00,0,0,0,0,0,0,0,0,2014,1,1,Sunday
1/19/2014 2:00,2014-01-19,02:00,0,0,0,0,0,0,0,0,2014,1,2,Sunday
1/19/2014 3:00,2014-01-19,03:00,0,0,0,0,0,0,0,0,2014,1,3,Sunday
1/19/2014 4:00,2014-01-19,04:00,0,0,0,0,0,0,0,0,2014,1,4,Sunday
1/19/2014 5:00,2014-01-19,05:00,0,0,0,0,0,0,0,0,2014,1,5,Sunday
1/19/2014 6:00,2014-01-19,06:00,0,0,0,0,0,0,0,0,2014,1,6,Sunday
1/19/2014 7:00,2014-01-19,07:00,0,0,0,0,0,0,0,0,2014,1,7,Sunday
1/19/2014 8:00,2014-01-19,08:00,0,0,0,0,1,0,0,0,2014,1,8,Sunday
1/19/2014 9:00,2014-01-19,09:00,1,2,0,0,0,0,0,0,2014,1,9,Sunday
1/19/2014 10:00,2014-01-19,10:00,1,0,2.8,0,0,0,0,0,2014,1,10,Sunday
1/19/2014 11:00,2014-01-19,11:00,0.33,1,0.2,9.1,1,0,0,0,2014,1,11,Sunday
1/19/2014 12:00,2014-01-19,12:00,0,0,1,5,2,0,1,1,2014,1,12,Sunday
1/19/2014 13:00,2014-01-19,13:00,2,1,0,0,0,0,0,0,2014,1,13,Sunday
1/19/2014 14:00,2014-01-19,14:00,0,0,0,0,0,0,0,0,2014,1,14,Sunday
1/19/2014 15:00,2014-01-19,15:00,0,0,0,0,0,0,0,0,2014,1,15,Sunday
1/19/2014 16:00,2014-01-19,16:00,0,0,0,0,0,0,0,0,2014,1,16,Sunday
1/19/2014 17:00,2014-01-19,17:00,0,0,0,0,0,0,0,0,2014,1,17,Sunday
1/19/2014 18:00,2014-01-19,18:00,0,0,0,0,0,0,0,0,2014,1,18,Sunday
1/19/2014 19:00,2014-01-19,19:00,0,0,0,0,0,0,0,0,2014,1,19,Sunday
1/19/2014 20:00,2014-01-19,20:00,0,0,0,0,0,0,0,0,2014,1,20,Sunday
1/19/2014 21:00,2014-01-19,21:00,0,0,0,0,0,0,0,0,2014,1,21,Sunday
1/19/2014 22:00,2014-01-19,22:00,0,0,0,0,0,0,0,0,2014,1,22,Sunday
1/19/2014 23:00,2014-01-19,23:00,0,0,0,0,0,0,0,0,2014,1,23,Sunday
1/20/2014 0:00,2014-01-20,00:00,0,0,0,0,0,0,0,0,2014,1,0,Monday
1/20/2014 1:00,2014-01-20,01:00,0,0,0,0,0,0,0,0,2014,1,1,Monday
1/20/2014 2:00,2014-01-20,02:00,0,0,0,0,0,0,0,0,2014,1,2,Monday
1/20/2014 3:00,2014-01-20,03:00,0,0,0,0,0,0,0,0,2014,1,3,Monday
1/20/2014 4:00,2014-01-20,04:00,0,0,0,0,0,0,0,0,2014,1,4,Monday
1/20/2014 5:00,2014-01-20,05:00,0,0,0,0,0,0,0,0,2014,1,5,Monday
1/20/2014 6:00,2014-01-20,06:00,0,0,0,0,0,0,0,0,2014,1,6,Monday
1/20/2014 7:00,2014-01-20,07:00,0,0,0,2,0,0,0,0,2014,1,7,Monday
1/20/2014 8:00,2014-01-20,08:00,0,0,0,0,0,0,0,0,2014,1,8,Monday
1/20/2014 9:00,2014-01-20,09:00,0,0,1,1,1,0,0,0,2014,1,9,Monday
1/20/2014 10:00,2014-01-20,10:00,0,1,1,0,1,0,0,1,2014,1,10,Monday
1/20/2014 11:00,2014-01-20,11:00,2,1,0.3,0,3,0,1,0,2014,1,11,Monday
1/20/2014 12:00,2014-01-20,12:00,0,0,0,3,1,0,0,0,2014,1,12,Monday
1/20/2014 13:00,2014-01-20,13:00,0,0.34,0,0,0,0,0,1,2014,1,13,Monday
1/20/2014 14:00,2014-01-20,14:00,1,0,0,1,3,1,10,1,2014,1,14,Monday
1/20/2014 15:00,2014-01-20,15:00,1,0,0,0,3,1,0,0,2014,1,15,Monday
1/20/2014 16:00,2014-01-20,16:00,0,0,1,2.4,1,0,0,0,2014,1,16,Monday
1/20/2014 17:00,2014-01-20,17:00,0,0,0,1,0,0,1,0,2014,1,17,Monday
1/20/2014 18:00,2014-01-20,18:00,0,0,0,0.2,2,0,0,0,2014,1,18,Monday
1/20/2014 19:00,2014-01-20,19:00,2,1,0,0.3,2,0,0,0,2014,1,19,Monday
1/20/2014 20:00,2014-01-20,20:00,0,0,0,0,1,0,0,0,2014,1,20,Monday
1/20/2014 21:00,2014-01-20,21:00,0,0,0,1,0,0,0,0,2014,1,21,Monday
1/20/2014 22:00,2014-01-20,22:00,0,0,0,0,0,0,0,0,2014,1,22,Monday
1/20/2014 23:00,2014-01-20,23:00,0,0,0,0,0,0,0,0,2014,1,23,Monday
1/21/2014 0:00,2014-01-21,00:00,0,0,0,0,0,0,0,0,2014,1,0,Tuesday
1/21/2014 1:00,2014-01-21,01:00,0,0,0,0,0,0,0,0,2014,1,1,Tuesday
1/21/2014 2:00,2014-01-21,02:00,0,0,0,0,0,0,0,0,2014,1,2,Tuesday
1/21/2014 3:00,2014-01-21,03:00,0,0,0,0,0,0,0,0,2014,1,3,Tuesday
1/21/2014 4:00,2014-01-21,04:00,0,0,0,0,0,0,0,0,2014,1,4,Tuesday
1/21/2014 5:00,2014-01-21,05:00,0,0,0,0,0,0,0,0,2014,1,5,Tuesday
1/21/2014 6:00,2014-01-21,06:00,0,0,0,0,0,0,0,0,2014,1,6,Tuesday
1/21/2014 7:00,2014-01-21,07:00,0,1,0,0,0,0,0,0,2014,1,7,Tuesday
1/21/2014 8:00,2014-01-21,08:00,0,1,0,1,4,0,0,0,2014,1,8,Tuesday
1/21/2014 9:00,2014-01-21,09:00,0,0,0,3,0,0,0,0,2014,1,9,Tuesday
1/21/2014 10:00,2014-01-21,10:00,0,0.34,2,1,0,0,0,0,2014,1,10,Tuesday
1/21/2014 11:00,2014-01-21,11:00,0,0,0,7,2,0,0,0,2014,1,11,Tuesday
1/21/2014 12:00,2014-01-21,12:00,0,0,0,9,0,0,0,1,2014,1,12,Tuesday
1/21/2014 13:00,2014-01-21,13:00,1,0,0,0,2,0,0,0,2014,1,13,Tuesday
1/21/2014 14:00,2014-01-21,14:00,0,0,0,2,0,0,0,0,2014,1,14,Tuesday
1/21/2014 15:00,2014-01-21,15:00,0,0,1,0,0,0,0,0,2014,1,15,Tuesday
1/21/2014 16:00,2014-01-21,16:00,0,0,1,3,0,0,0,0,2014,1,16,Tuesday
1/21/2014 17:00,2014-01-21,17:00,0,0,0,6,1,0,0,0,2014,1,17,Tuesday
1/21/2014 18:00,2014-01-21,18:00,1,1,0,6,1,0,0,0,2014,1,18,Tuesday
1/21/2014 19:00,2014-01-21,19:00,0,0,0,0,5,0,0,0,2014,1,19,Tuesday
1/21/2014 20:00,2014-01-21,20:00,0,0,0,4,0,2,0,0,2014,1,20,Tuesday
1/21/2014 21:00,2014-01-21,21:00,0,0,0,0,0,0,0,0,2014,1,21,Tuesday
1/21/2014 22:00,2014-01-21,22:00,0,0,0,0,0,0,0,0,2014,1,22,Tuesday
1/21/2014 23:00,2014-01-21,23:00,0,0,0,0,0,0,0,0,2014,1,23,Tuesday
1/22/2014 0:00,2014-01-22,00:00,0,0,0,0,0,0,0,0,2014,1,0,Wednesday
1/22/2014 1:00,2014-01-22,01:00,0,0,0,0,0,0,0,0,2014,1,1,Wednesday
1/22/2014 2:00,2014-01-22,02:00,0,0,0,0,0,0,0,0,2014,1,2,Wednesday
1/22/2014 3:00,2014-01-22,03:00,0,0,0,0,0,0,0,0,2014,1,3,Wednesday
1/22/2014 4:00,2014-01-22,04:00,0,0,0,0,0,0,0,0,2014,1,4,Wednesday
1/22/2014 5:00,2014-01-22,05:00,0,0,0,0,0,0,0,0,2014,1,5,Wednesday
1/22/2014 6:00,2014-01-22,06:00,0,0,0,0,0,0,0,0,2014,1,6,Wednesday
1/22/2014 7:00,2014-01-22,07:00,0,0,0,1,0,0,0,0,2014,1,7,Wednesday
1/22/2014 8:00,2014-01-22,08:00,0,0,1,0,0,0,0,0,2014,1,8,Wednesday
1/22/2014 9:00,2014-01-22,09:00,0,0,1,1,0,0,0,0,2014,1,9,Wednesday
1/22/2014 10:00,2014-01-22,10:00,0,0,0.2,0,1,0,5,0,2014,1,10,Wednesday
1/22/2014 11:00,2014-01-22,11:00,2,0,0,1,0,0,0,0,2014,1,11,Wednesday
1/22/2014 12:00,2014-01-22,12:00,1,0,1.2,4.2,1,0,0,1,2014,1,12,Wednesday
1/22/2014 13:00,2014-01-22,13:00,0,0,1.3,2.5,0,0,0,0,2014,1,13,Wednesday
1/22/2014 14:00,2014-01-22,14:00,0,0,1,0,2,0,0,0,2014,1,14,Wednesday
1/22/2014 15:00,2014-01-22,15:00,1,1,0,0,1,0,0,1,2014,1,15,Wednesday
1/22/2014 16:00,2014-01-22,16:00,1,1,0,3.4,1,0,0,0,2014,1,16,Wednesday
1/22/2014 17:00,2014-01-22,17:00,0,0,1.3,3,0,0,0,0,2014,1,17,Wednesday
1/22/2014 18:00,2014-01-22,18:00,0,0,0,0,1,0,0,0,2014,1,18,Wednesday
1/22/2014 19:00,2014-01-22,19:00,0,1,0,1,2,0,0,0,2014,1,19,Wednesday
1/22/2014 20:00,2014-01-22,20:00,2,0,0,1,1,0,0,0,2014,1,20,Wednesday
1/22/2014 21:00,2014-01-22,21:00,0,0,0,0,0,0,0,0,2014,1,21,Wednesday
1/22/2014 22:00,2014-01-22,22:00,0,0,0,0,0,0,0,0,2014,1,22,Wednesday
1/22/2014 23:00,2014-01-22,23:00,0,0,0,0,0,0,0,0,2014,1,23,Wednesday
1/23/2014 0:00,2014-01-23,00:00,0,0,0,0,0,0,0,0,2014,1,0,Thursday
1/23/2014 1:00,2014-01-23,01:00,0,0,0,0,0,0,0,0,2014,1,1,Thursday
1/23/2014 2:00,2014-01-23,02:00,0,0,0,0,0,0,0,0,2014,1,2,Thursday
1/23/2014 3:00,2014-01-23,03:00,0,0,0,0,0,0,0,0,2014,1,3,Thursday
1/23/2014 4:00,2014-01-23,04:00,0,0,0,0,0,0,0,0,2014,1,4,Thursday
1/23/2014 5:00,2014-01-23,05:00,0,0,0,0,0,0,0,0,2014,1,5,Thursday
1/23/2014 6:00,2014-01-23,06:00,0,0,0,0,0,0,0,0,2014,1,6,Thursday
1/23/2014 7:00,2014-01-23,07:00,0,0,0,0,0,0,0,0,2014,1,7,Thursday
1/23/2014 8:00,2014-01-23,08:00,0,0,0,0,0,0,0,0,2014,1,8,Thursday
1/23/2014 9:00,2014-01-23,09:00,0,0,0,0,0,0,0,0,2014,1,9,Thursday
1/23/2014 10:00,2014-01-23,10:00,0,0,0,4,0,0,0,0,2014,1,10,Thursday
1/23/2014 11:00,2014-01-23,11:00,1,0,2,1,0,0,0,0,2014,1,11,Thursday
1/23/2014 12:00,2014-01-23,12:00,0,0.34,1.2,0,0,2,0,0,2014,1,12,Thursday
1/23/2014 13:00,2014-01-23,13:00,0,0,1,3.2,0,0,0,0,2014,1,13,Thursday
1/23/2014 14:00,2014-01-23,14:00,0,0,0,1,1,0,0,0,2014,1,14,Thursday
1/23/2014 15:00,2014-01-23,15:00,0,2.33,0,1,0,1,0,0,2014,1,15,Thursday
1/23/2014 16:00,2014-01-23,16:00,0,1,0,2,1,0,0,0,2014,1,16,Thursday
1/23/2014 17:00,2014-01-23,17:00,1,0,0,9,0,0,0,0,2014,1,17,Thursday
1/23/2014 18:00,2014-01-23,18:00,1,0,0,1,0,0,1,0,2014,1,18,Thursday
1/23/2014 19:00,2014-01-23,19:00,1,0,1,1,0,0,0,0,2014,1,19,Thursday
1/23/2014 20:00,2014-01-23,20:00,0,1,0,3,0,0,0,3,2014,1,20,Thursday
1/23/2014 21:00,2014-01-23,21:00,0,0,0,0,0,0,0,0,2014,1,21,Thursday
1/23/2014 22:00,2014-01-23,22:00,0,0,0,0,0,0,0,0,2014,1,22,Thursday
1/23/2014 23:00,2014-01-23,23:00,0,0,0,0,0,0,0,0,2014,1,23,Thursday
1/24/2014 0:00,2014-01-24,00:00,0,0,0,0,0,0,0,0,2014,1,0,Friday
1/24/2014 1:00,2014-01-24,01:00,0,0,0,0,0,0,0,0,2014,1,1,Friday
1/24/2014 2:00,2014-01-24,02:00,0,0,0,0,0,0,0,0,2014,1,2,Friday
1/24/2014 3:00,2014-01-24,03:00,0,0,0,0,0,0,0,0,2014,1,3,Friday
1/24/2014 4:00,2014-01-24,04:00,0,0,0,0,0,0,0,0,2014,1,4,Friday
1/24/2014 5:00,2014-01-24,05:00,0,0,0,0,0,0,0,0,2014,1,5,Friday
1/24/2014 6:00,2014-01-24,06:00,0,0,0,0,0,0,0,0,2014,1,6,Friday
1/24/2014 7:00,2014-01-24,07:00,0,0,0,0,0,0,0,0,2014,1,7,Friday
1/24/2014 8:00,2014-01-24,08:00,0,0,0,3,1,0,0,0,2014,1,8,Friday
1/24/2014 9:00,2014-01-24,09:00,2,0,1,1,1,0,0,0,2014,1,9,Friday
1/24/2014 10:00,2014-01-24,10:00,0.34,1,1,1,1,0,0,0,2014,1,10,Friday
1/24/2014 11:00,2014-01-24,11:00,0.33,0,0,8,2,0,0,0,2014,1,11,Friday
1/24/2014 12:00,2014-01-24,12:00,0,0.34,1,1.6,0,0,0,0,2014,1,12,Friday
1/24/2014 13:00,2014-01-24,13:00,0,0,0,0,0,0,0,0,2014,1,13,Friday
1/24/2014 14:00,2014-01-24,14:00,0,0,0,0,3,0,0,0,2014,1,14,Friday
1/24/2014 15:00,2014-01-24,15:00,0,0,4,0,1,0,0,0,2014,1,15,Friday
1/24/2014 16:00,2014-01-24,16:00,1,1,0,1,0,0,0,0,2014,1,16,Friday
1/24/2014 17:00,2014-01-24,17:00,1,2,0,1,3,1,0,0,2014,1,17,Friday
1/24/2014 18:00,2014-01-24,18:00,0,2,0,1,1,0,0,0,2014,1,18,Friday
1/24/2014 19:00,2014-01-24,19:00,0,1,0,1,0,0,0,0,2014,1,19,Friday
1/24/2014 20:00,2014-01-24,20:00,0,0,0,1,0,0,0,0,2014,1,20,Friday
1/24/2014 21:00,2014-01-24,21:00,0,0,0,0,0,0,0,0,2014,1,21,Friday
1/24/2014 22:00,2014-01-24,22:00,0,0,0,0,0,0,0,0,2014,1,22,Friday
1/24/2014 23:00,2014-01-24,23:00,0,0,0,0,0,0,0,0,2014,1,23,Friday
1/25/2014 0:00,2014-01-25,00:00,0,0,0,0,0,0,0,0,2014,1,0,Saturday
1/25/2014 1:00,2014-01-25,01:00,0,0,0,0,0,0,0,0,2014,1,1,Saturday
1/25/2014 2:00,2014-01-25,02:00,0,0,0,0,0,0,0,0,2014,1,2,Saturday
1/25/2014 3:00,2014-01-25,03:00,0,0,0,0,0,0,0,0,2014,1,3,Saturday
1/25/2014 4:00,2014-01-25,04:00,0,0,0,0,0,0,0,0,2014,1,4,Saturday
1/25/2014 5:00,2014-01-25,05:00,0,0,0,0,0,0,0,0,2014,1,5,Saturday
1/25/2014 6:00,2014-01-25,06:00,0,0,0,0,0,0,0,0,2014,1,6,Saturday
1/25/2014 7:00,2014-01-25,07:00,0,0,0,0,0,0,0,0,2014,1,7,Saturday
1/25/2014 8:00,2014-01-25,08:00,0,0,0,1,0,0,0,1,2014,1,8,Saturday
